week_ending,week_number,weekly_gross_overall,show,theatre,weekly_gross,potential_gross,avg_ticket_price,top_ticket_price,seats_sold,seats_in_theatre,pct_capacity,performances,previews
2019-09-08,15,25965470.89,Betrayal,Bernard B. Jacobs Theatre,623474.5,1048288,80.78,248,7718,1036,0.9312,5,3
2019-09-08,15,25965470.89,Chicago,Ambassador Theatre,640333.15,960444,82.29,187,7781,1080,0.9006,8,0
2019-09-08,15,25965470.89,Come From Away,Gerald Schoenfeld Theatre,816042.81,1108592,96.99,297,8414,1046,1.0055,8,0
2019-09-08,15,25965470.89,Dear Evan Hansen,Music Box Theatre,960500.27,1234034,121.6,297,7899,984,1.0034,8,0
2019-09-08,15,25965470.89,Derren Brown: Secret,Cort Theatre,193108.9,477152,58.79,297,3285,1024,0.802,0,4
2019-09-08,15,25965470.89,Frozen,St. James Theatre,927259.5,1345248,78.88,252.5,11755,1684,0.8726,8,0
2019-09-08,15,25965470.89,Hadestown,Walter Kerr Theatre,1336924,1094012,179.62,449,7443,918,1.0135,8,0
2019-09-08,15,25965470.89,Hamilton,Richard Rodgers Theatre,2911182,2901160,270.71,849,10754,1321,1.0176,8,0
2019-09-08,15,25965470.89,"Harry Potter and the Cursed Child, Parts One and Two",Lyric Theatre,1103760,1083869,85.06,296.5,12976,1622,1,8,0
2019-09-08,15,25965470.89,Mean Girls,August Wilson Theatre,725379.95,1176000,85.68,249.5,8466,1225,0.8639,8,0
2019-09-08,15,25965470.89,Moulin Rouge! The Musical!,Al Hirschfeld Theatre,2095696.5,1831588,199.78,499,10490,1302,1.0071,8,0
2019-09-08,15,25965470.89,Oklahoma!,Circle in the Square Theatre,403933,745936,93.55,249.5,4318,651,0.8291,8,0
2019-09-08,15,25965470.89,Sea Wall/A Life,Hudson Theatre,625431,1017320,85.91,299,7280,973,0.9353,8,0
2019-09-08,15,25965470.89,The Book of Mormon,Eugene O'Neill Theatre,982035,1190502,119.25,477.5,8235,1047,0.9832,8,0
2019-09-08,15,25965470.89,The Great Society,Vivian Beaumont Theater,128152.5,297000,73.69,225,1739,1060,0.8203,0,2
2019-09-08,15,25965470.89,The Lion King,Minskoff Theatre,1678245,2038708,141.58,225,11854,1696,0.8737,8,0
2019-09-08,15,25965470.89,The Phantom of the Opera,Majestic Theatre,828706.83,1358986,80.99,213,10232,1605,0.7969,8,0
2019-09-08,15,25965470.89,To Kill A Mockingbird,Sam S. Shubert Theatre,1910723.84,1630120,164.6,497,11608,1435,1.0111,8,0
2019-09-08,15,25965470.89,Tootsie,Marquis Theatre,797589.7,1634272,89.37,247,8925,1602,0.6964,8,0
2019-09-08,15,25965470.89,Waitress,Brooks Atkinson Theatre,873450.8,1019480,105.46,270,8282,1045,0.9907,8,0
2019-09-08,15,25965470.89,Wicked,Gershwin Theatre,1351232.5,1779845,96.26,240,14037,1807,0.971,8,0
2019-09-15,16,29092570.96,Ain't Too Proud-The Life and Times of the Temptations,Imperial Theatre,1512149.28,1520824,134.14,297,11273,1424,0.9896,8,0
2019-09-15,16,29092570.96,Aladdin,New Amsterdam Theatre,1216333.5,1446353,92.14,215.5,13201,1727,0.9555,8,0
2019-09-15,16,29092570.96,Beautiful: The Carole King Musical,Stephen Sondheim Theatre,774698.2,994804,95.44,247,8117,1026,0.9889,8,0
2019-09-15,16,29092570.96,Beetlejuice,Winter Garden Theatre,889157.7,1310008,82.33,223,10800,1493,0.9042,8,0
2019-09-15,16,29092570.96,Betrayal,Bernard B. Jacobs Theatre,803113.2,1048288,105.24,248,7631,1036,0.9207,8,0
2019-09-15,16,29092570.96,Chicago,Ambassador Theatre,689306.17,960444,83.41,187,8264,1080,0.9565,8,0
2019-09-15,16,29092570.96,Come From Away,Gerald Schoenfeld Theatre,946965.9,1108592,111.17,297,8518,1046,1.0179,8,0
2019-09-15,16,29092570.96,Dear Evan Hansen,Music Box Theatre,1015725.8,1234034,127.91,297,7941,984,1.0088,8,0
2019-09-15,16,29092570.96,Derren Brown: Secret,Cort Theatre,258348.8,835016,38.42,297,6725,1024,0.9382,1,6
2019-09-15,16,29092570.96,Freestyle Love Supreme,Booth Theatre,392121,475180,144.27,297,2718,765,0.8882,0,4
2019-09-15,16,29092570.96,Frozen,St. James Theatre,954081.2,1345248,78.98,252.5,12080,1684,0.8967,8,0
2019-09-15,16,29092570.96,Hadestown,Walter Kerr Theatre,1392019.5,1094012,186.92,399,7447,918,1.014,8,0
2019-09-15,16,29092570.96,Hamilton,Richard Rodgers Theatre,2904447,2901160,270.11,847,10753,1324,1.0152,8,0
2019-09-15,16,29092570.96,"Harry Potter and the Cursed Child, Parts One and Two",Lyric Theatre,1095481,1083869,84.42,296.5,12976,1622,1,8,0
2019-09-15,16,29092570.96,Mean Girls,August Wilson Theatre,756267.85,1176000,85.25,249.5,8871,1225,0.9052,8,0
2019-09-15,16,29092570.96,Moulin Rouge! The Musical!,Al Hirschfeld Theatre,2184142,1831588,208.11,499,10495,1302,1.0076,8,0
2019-09-15,16,29092570.96,Oklahoma!,Circle in the Square Theatre,440185.5,745936,93.72,249.5,4697,651,0.9019,8,0
2019-09-15,16,29092570.96,Sea Wall/A Life,Hudson Theatre,719375.25,1017320,95.52,299,7531,973,0.9675,8,0
2019-09-15,16,29092570.96,Slave Play,John Golden Theatre,306668,624246,65.39,225,4690,793,0.9857,0,6
2019-09-15,16,29092570.96,The Book of Mormon,Eugene O'Neill Theatre,1044747.5,1190502,123.43,477.5,8464,1047,1.0105,8,0
2019-09-15,16,29092570.96,The Great Society,Vivian Beaumont Theater,413429.5,1188000,69.65,225,5936,1060,0.7,0,8
2019-09-15,16,29092570.96,The Height of the Storm,Samuel J. Friedman Theatre,284160.5,632667,76.12,279,3733,643,0.8294,0,7
2019-09-15,16,29092570.96,The Lion King,Minskoff Theatre,1771473,2023473,138.05,225,12832,1696,0.9458,8,0
2019-09-15,16,29092570.96,The Phantom of the Opera,Majestic Theatre,910181.2,1358986,80.51,213,11305,1605,0.8805,8,0
2019-09-15,16,29092570.96,The Sound Inside,Studio 54,152426,261452,84.31,275,1808,998,0.9058,0,2
2019-09-15,16,29092570.96,To Kill A Mockingbird,Sam S. Shubert Theatre,1964200.41,1630120,168.92,497,11628,1435,1.0129,8,0
2019-09-15,16,29092570.96,Tootsie,Marquis Theatre,990229.2,1634272,95.67,247,10351,1602,0.8077,8,0
2019-09-15,16,29092570.96,Waitress,Brooks Atkinson Theatre,860045.3,1019480,102.99,398,8351,1045,0.9989,8,0
2019-09-15,16,29092570.96,Wicked,Gershwin Theatre,1451091.5,1779845,99.74,240,14549,1867,0.9744,8,0
2019-09-22,17,29320908.11,Ain't Too Proud-The Life and Times of the Temptations,Imperial Theatre,1529416.06,1520824,136.38,297,11214,1424,0.9844,8,0
2019-09-22,17,29320908.11,Aladdin,New Amsterdam Theatre,1081016.1,1392052,91.13,215.5,11862,1727,0.8586,8,0
2019-09-22,17,29320908.11,Beautiful: The Carole King Musical,Stephen Sondheim Theatre,812477.7,994804,102.1,247,7958,1026,0.9695,8,0
2019-09-22,17,29320908.11,Beetlejuice,Winter Garden Theatre,856466.3,1310008,81.39,223,10523,1493,0.881,8,0
2019-09-22,17,29320908.11,Betrayal,Bernard B. Jacobs Theatre,683274.4,1048288,110.71,248,6172,1036,0.7447,8,0
2019-09-22,17,29320908.11,Chicago,Ambassador Theatre,608087,960444,85.37,187,7123,1080,0.8244,8,0
2019-09-22,17,29320908.11,Come From Away,Gerald Schoenfeld Theatre,974276.2,1108592,114.42,297,8515,1046,1.0176,8,0
2019-09-22,17,29320908.11,Dear Evan Hansen,Music Box Theatre,1002863.3,1234034,132.6,297,7563,984,0.9607,8,0
2019-09-22,17,29320908.11,Derren Brown: Secret,Cort Theatre,324370,835016,70.93,297,4573,1024,0.638,7,0
2019-09-22,17,29320908.11,Freestyle Love Supreme,Booth Theatre,701508.54,939600,133.75,297,5245,765,0.857,0,8
2019-09-22,17,29320908.11,Frozen,St. James Theatre,800562.5,1270128,71.11,252.5,11258,1684,0.8357,8,0
2019-09-22,17,29320908.11,Hadestown,Walter Kerr Theatre,1413374,1094012,190.2,399,7431,918,1.0118,8,0
2019-09-22,17,29320908.11,Hamilton,Richard Rodgers Theatre,2973580,2901160,276.56,847,10752,1324,1.0151,8,0
2019-09-22,17,29320908.11,"Harry Potter and the Cursed Child, Parts One and Two",Lyric Theatre,1017975,1000393,78.45,296.5,12976,1622,1,8,0
2019-09-22,17,29320908.11,Linda Vista,Helen Hayes Theater,127393.42,438570,44.19,199,2883,585,0.8214,0,6
2019-09-22,17,29320908.11,Mean Girls,August Wilson Theatre,714663.05,1176000,84.92,249.5,8416,1225,0.8588,8,0
2019-09-22,17,29320908.11,Moulin Rouge! The Musical!,Al Hirschfeld Theatre,2157446.5,1831588,205.49,499,10499,1302,1.008,8,0
2019-09-22,17,29320908.11,Oklahoma!,Circle in the Square Theatre,410703.63,745936,92.48,249.5,4441,651,0.8527,8,0
2019-09-22,17,29320908.11,Sea Wall/A Life,Hudson Theatre,737787.5,1017320,100.61,299,7333,973,0.9421,8,0
2019-09-22,17,29320908.11,Slave Play,John Golden Theatre,396469,832328,63.49,225,6245,793,0.9844,0,8
2019-09-22,17,29320908.11,The Book of Mormon,Eugene O'Neill Theatre,1026084.75,1190502,124.34,477.5,8252,1047,0.9852,8,0
2019-09-22,17,29320908.11,The Great Society,Vivian Beaumont Theater,404000.5,1188000,73.63,225,5487,1060,0.6471,0,8
2019-09-22,17,29320908.11,The Height of the Storm,Samuel J. Friedman Theatre,299624,723048,65.41,279,4581,643,0.8906,0,8
2019-09-22,17,29320908.11,The Lightning Thief: The Percy Jackson Musical,Longacre Theatre,175766.5,554575,49.85,197,3526,1073,0.6572,0,5
2019-09-22,17,29320908.11,The Lion King,Minskoff Theatre,1846698,2166202,140.31,237,13162,1696,0.9701,8,0
2019-09-22,17,29320908.11,The Phantom of the Opera,Majestic Theatre,828670.22,1358986,86.4,213,9591,1605,0.747,8,0
2019-09-22,17,29320908.11,The Rose Tattoo,American Airlines Theatre,160063,246321,75.79,297,2112,721,0.9764,0,3
2019-09-22,17,29320908.11,The Sound Inside,Studio 54,412733,1005888,73.13,275,5644,998,0.7069,0,8
2019-09-22,17,29320908.11,To Kill A Mockingbird,Sam S. Shubert Theatre,2093266.84,1630120,179.34,548,11672,1435,1.0167,8,0
2019-09-22,17,29320908.11,Tootsie,Marquis Theatre,879511.4,1634272,92.53,247,9505,1602,0.7417,8,0
2019-09-22,17,29320908.11,Waitress,Brooks Atkinson Theatre,562579.7,1019480,86.88,297,6475,1045,0.7745,8,0
2019-09-22,17,29320908.11,Wicked,Gershwin Theatre,1308200,1779845,110.54,240,11835,1807,0.8187,8,0
2019-09-29,18,29894777.05,Ain't Too Proud-The Life and Times of the Temptations,Imperial Theatre,1486705.24,1520824,135.09,297,11005,1424,0.966,8,0
2019-09-29,18,29894777.05,Aladdin,New Amsterdam Theatre,1125745.2,1401612,85.57,227.5,13156,1727,0.9522,8,0
2019-09-29,18,29894777.05,Beautiful: The Carole King Musical,Stephen Sondheim Theatre,869182.2,994804,107.93,247,8053,1026,0.9811,8,0
2019-09-29,18,29894777.05,Beetlejuice,Winter Garden Theatre,899376.92,1310008,89.59,223,10039,1493,0.8405,8,0
2019-09-29,18,29894777.05,Betrayal,Bernard B. Jacobs Theatre,658615.13,1048288,110.92,248,5938,1036,0.7165,8,0
2019-09-29,18,29894777.05,Chicago,Ambassador Theatre,588046.38,960444,84.78,187,6936,1080,0.8028,8,0
2019-09-29,18,29894777.05,Come From Away,Gerald Schoenfeld Theatre,982669.14,1108592,115.95,297,8475,1046,1.0128,8,0
2019-09-29,18,29894777.05,Dear Evan Hansen,Music Box Theatre,989409.4,1234034,131.36,297,7532,984,0.9568,8,0
2019-09-29,18,29894777.05,Derren Brown: Secret,Cort Theatre,306989,835016,71.05,297,4321,1024,0.6028,7,0
2019-09-29,18,29894777.05,Freestyle Love Supreme,Booth Theatre,609021.5,939600,114.82,297,5304,765,0.8667,0,8
2019-09-29,18,29894777.05,Frozen,St. James Theatre,837078.5,1270128,79.24,252.5,10564,1684,0.7841,8,0
2019-09-29,18,29894777.05,Hadestown,Walter Kerr Theatre,1369455.5,1094012,184.26,399,7432,918,1.012,8,0
2019-09-29,18,29894777.05,Hamilton,Richard Rodgers Theatre,2991505,2901160,278.07,847,10758,1324,1.0157,8,0
2019-09-29,18,29894777.05,"Harry Potter and the Cursed Child, Parts One and Two",Lyric Theatre,1107617.5,1071990.5,85.36,296.5,12976,1622,1,8,0
2019-09-29,18,29894777.05,Linda Vista,Helen Hayes Theater,137786.18,584760,38.44,199,3584,585,0.7658,0,8
2019-09-29,18,29894777.05,Mean Girls,August Wilson Theatre,700634.05,1176000,85.22,249.5,8221,1225,0.8389,8,0
2019-09-29,18,29894777.05,Moulin Rouge! The Musical!,Al Hirschfeld Theatre,2159241,1831588,205.7,499,10497,1302,1.0078,8,0
2019-09-29,18,29894777.05,Oklahoma!,Circle in the Square Theatre,414223.38,745936,92.44,249.5,4481,651,0.8604,8,0
2019-09-29,18,29894777.05,Sea Wall/A Life,Hudson Theatre,854677.9,1017320,113.05,299,7560,973,0.9712,8,0
2019-09-29,18,29894777.05,Slave Play,John Golden Theatre,415775.5,832328,70.58,225,5891,793,0.9286,0,8
2019-09-29,18,29894777.05,The Book of Mormon,Eugene O'Neill Theatre,1053286.7,1190502,126.07,477.5,8355,1047,0.9975,8,0
2019-09-29,18,29894777.05,The Great Society,Vivian Beaumont Theater,411488,1188000,66.24,225,6212,1060,0.7325,0,8
2019-09-29,18,29894777.05,The Height of the Storm,Samuel J. Friedman Theatre,240860.5,635901,61.21,279,3935,643,0.765,8,0
2019-09-29,18,29894777.05,The Inheritance,Ethel Barrymore Theatre,116396.5,274212,77.91,347,1494,1058,0.706,0,2
2019-09-29,18,29894777.05,The Lightning Thief: The Percy Jackson Musical,Longacre Theatre,216708.5,855928,46.85,197,4626,1073,0.5389,0,8
2019-09-29,18,29894777.05,The Lion King,Minskoff Theatre,1833703,2197980,136.12,237,13471,1696,0.9929,8,0
2019-09-29,18,29894777.05,The Phantom of the Opera,Majestic Theatre,860614.69,1358986,87.36,213,9851,1605,0.7672,8,0
2019-09-29,18,29894777.05,The Rose Tattoo,American Airlines Theatre,402652.2,656856,83.45,297,4825,721,0.8365,0,8
2019-09-29,18,29894777.05,The Sound Inside,Studio 54,395519.5,1005888,72.88,275,5427,998,0.6797,0,8
2019-09-29,18,29894777.05,To Kill A Mockingbird,Sam S. Shubert Theatre,2091418.84,1723600,179.34,548,11662,1435,1.0159,8,0
2019-09-29,18,29894777.05,Tootsie,Marquis Theatre,816874.5,1634272,93.59,247,8728,1602,0.681,8,0
2019-09-29,18,29894777.05,Waitress,Brooks Atkinson Theatre,575304.5,1019480,87.37,297,6585,1045,0.7877,8,0
2019-09-29,18,29894777.05,Wicked,Gershwin Theatre,1376195,1779845,109.19,240,12604,1807,0.8719,8,0
2019-10-06,19,30098714.42,Ain't Too Proud-The Life and Times of the Temptations,Imperial Theatre,1498490.8,1520824,137.15,297,10926,1424,0.9591,8,0
2019-10-06,19,30098714.42,Aladdin,New Amsterdam Theatre,1203519.4,1498310,90.4,227.5,13314,1727,0.9637,8,0
2019-10-06,19,30098714.42,Beautiful: The Carole King Musical,Stephen Sondheim Theatre,905609.6,994804,112.3,247,8064,1026,0.9825,8,0
2019-10-06,19,30098714.42,Beetlejuice,Winter Garden Theatre,925658.32,1310008,89.34,223,10361,1493,0.8675,8,0
2019-10-06,19,30098714.42,Betrayal,Bernard B. Jacobs Theatre,688901.25,1048288,112.64,248,6116,1036,0.7379,8,0
2019-10-06,19,30098714.42,Chicago,Ambassador Theatre,620207.4,960444,85.51,187,7253,1080,0.8395,8,0
